captured_at,mode,sport,market,game,starts_at,sportsbook,selection,target,side,line,odds,link
2026-07-16T17:37:25.678Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 07:10 PM",draftkings,Philadelphia Phillies -2.5 Spread,Philadelphia Phillies,,-2.5,+212,https://sportsbook.draftkings.com/event/ny-mets-%40-phi-phillies/34397588?outcomes=0HC85515626N250_1
2026-07-16T17:37:25.678Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 07:10 PM",draftkings,New York Mets 3.0 Spread,New York Mets,,3.0,-408,https://sportsbook.draftkings.com/event/ny-mets-%40-phi-phillies/34397588?outcomes=0HC85515626P300_3
2026-07-16T17:37:25.678Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 07:10 PM",draftkings,Philadelphia Phillies -3.0 Spread,Philadelphia Phillies,,-3.0,+283,https://sportsbook.draftkings.com/event/ny-mets-%40-phi-phillies/34397588?outcomes=0HC85515626N300_1
2026-07-16T17:37:25.678Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 07:10 PM",draftkings,New York Mets 3.5 Spread,New York Mets,,3.5,-457,https://sportsbook.draftkings.com/event/ny-mets-%40-phi-phillies/34397588?outcomes=0HC85515626P350_3
2026-07-16T17:37:25.678Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 07:10 PM",draftkings,Philadelphia Phillies -3.5 Spread,Philadelphia Phillies,,-3.5,+310,https://sportsbook.draftkings.com/event/ny-mets-%40-phi-phillies/34397588?outcomes=0HC85515626N350_1
2026-07-16T17:37:25.678Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 07:10 PM",draftkings,New York Mets 4.0 Spread,New York Mets,,4.0,-670,https://sportsbook.draftkings.com/event/ny-mets-%40-phi-phillies/34397588?outcomes=0HC85515626P400_3
2026-07-16T17:37:25.678Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 07:10 PM",draftkings,Philadelphia Phillies -4.0 Spread,Philadelphia Phillies,,-4.0,+413,https://sportsbook.draftkings.com/event/ny-mets-%40-phi-phillies/34397588?outcomes=0HC85515626N400_1
2026-07-16T17:37:25.678Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 07:10 PM",draftkings,New York Mets 4.5 Spread,New York Mets,,4.5,-720,https://sportsbook.draftkings.com/event/ny-mets-%40-phi-phillies/34397588?outcomes=0HC85515626P450_3
2026-07-16T17:37:25.678Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 07:10 PM",draftkings,Philadelphia Phillies -4.5 Spread,Philadelphia Phillies,,-4.5,+438,https://sportsbook.draftkings.com/event/ny-mets-%40-phi-phillies/34397588?outcomes=0HC85515626N450_1
2026-07-16T17:37:25.678Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 07:10 PM",draftkings,New York Mets 5.0 Spread,New York Mets,,5.0,-1140,https://sportsbook.draftkings.com/event/ny-mets-%40-phi-phillies/34397588?outcomes=0HC85515626P500_3
2026-07-16T17:37:25.678Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 07:10 PM",draftkings,Philadelphia Phillies -5.0 Spread,Philadelphia Phillies,,-5.0,+588,https://sportsbook.draftkings.com/event/ny-mets-%40-phi-phillies/34397588?outcomes=0HC85515626N500_1
2026-07-16T17:37:25.678Z,prematch,MLB,Spread,"New York Yankees vs Los Angeles Dodgers, 2026-07-17","2026-07-17, 07:05 PM",draftkings,Los Angeles Dodgers -1.5 Spread,Los Angeles Dodgers,,-1.5,+145,https://sportsbook.draftkings.com/event/la-dodgers-%40-ny-yankees/34397775?outcomes=0HC85505007N150_3
2026-07-16T17:37:25.678Z,prematch,MLB,Spread,"New York Yankees vs Los Angeles Dodgers, 2026-07-17","2026-07-17, 07:05 PM",draftkings,New York Yankees 1.5 Spread,New York Yankees,,1.5,-176,https://sportsbook.draftkings.com/event/la-dodgers-%40-ny-yankees/34397775?outcomes=0HC85505007P150_1
2026-07-16T17:37:25.678Z,prematch,MLB,Spread,"Cleveland Guardians vs Pittsburgh Pirates, 2026-07-17","2026-07-17, 07:10 PM",draftkings,Pittsburgh Pirates 1.5 Spread,Pittsburgh Pirates,,1.5,-207,https://sportsbook.draftkings.com/event/pit-pirates-%40-cle-guardians/34397801?outcomes=0HC85505169P150_3
2026-07-16T17:37:25.678Z,prematch,MLB,Spread,"Cleveland Guardians vs Pittsburgh Pirates, 2026-07-17","2026-07-17, 07:10 PM",draftkings,Cleveland Guardians -1.5 Spread,Cleveland Guardians,,-1.5,+169,https://sportsbook.draftkings.com/event/pit-pirates-%40-cle-guardians/34397801?outcomes=0HC85505169N150_1
2026-07-16T17:37:25.678Z,prematch,MLB,Spread,"Toronto Blue Jays vs Chicago White Sox, 2026-07-17","2026-07-17, 07:15 PM",draftkings,Chicago White Sox 1.5 Spread,Chicago White Sox,,1.5,-186,https://sportsbook.draftkings.com/event/chi-white-sox-%40-tor-blue-jays/34397805?outcomes=0HC85505193P150_3
2026-07-16T17:37:25.678Z,prematch,MLB,Spread,"Toronto Blue Jays vs Chicago White Sox, 2026-07-17","2026-07-17, 07:15 PM",draftkings,Toronto Blue Jays -1.5 Spread,Toronto Blue Jays,,-1.5,+153,https://sportsbook.draftkings.com/event/chi-white-sox-%40-tor-blue-jays/34397805?outcomes=0HC85505193N150_1
2026-07-16T17:37:25.678Z,prematch,MLB,Spread,"Kansas City Royals vs San Diego Padres, 2026-07-17","2026-07-17, 08:10 PM",draftkings,San Diego Padres -1.5 Spread,San Diego Padres,,-1.5,+145,https://sportsbook.draftkings.com/event/sd-padres-%40-kc-royals/34397830?outcomes=0HC85505347N150_3
2026-07-16T17:37:25.678Z,prematch,MLB,Spread,"Kansas City Royals vs San Diego Padres, 2026-07-17","2026-07-17, 08:10 PM",draftkings,Kansas City Royals 1.5 Spread,Kansas City Royals,,1.5,-176,https://sportsbook.draftkings.com/event/sd-padres-%40-kc-royals/34397830?outcomes=0HC85505347P150_1
2026-07-16T17:37:25.678Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 07:10 PM",betmgm,New York Mets 3.5 Spread,New York Mets,,3.5,-475,https://www.on.betmgm.ca/en/sports/events/19803968?options=19803968-1542775844-2253406412&type=Single
2026-07-16T17:37:25.678Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 07:10 PM",betmgm,Philadelphia Phillies -3.5 Spread,Philadelphia Phillies,,-3.5,+320,https://www.on.betmgm.ca/en/sports/events/19803968?options=19803968-1542775844-2253406413&type=Single
2026-07-16T17:37:25.678Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 07:10 PM",betmgm,New York Mets 2.5 Spread,New York Mets,,2.5,-300,https://www.on.betmgm.ca/en/sports/events/19803968?options=19803968-1542775845-2253406414&type=Single
2026-07-16T17:37:25.678Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 07:10 PM",betmgm,Philadelphia Phillies -2.5 Spread,Philadelphia Phillies,,-2.5,+220,https://www.on.betmgm.ca/en/sports/events/19803968?options=19803968-1542775845-2253406415&type=Single
2026-07-16T17:37:25.678Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 07:10 PM",betmgm,New York Mets -2.5 Spread,New York Mets,,-2.5,+250,https://www.on.betmgm.ca/en/sports/events/19803968?options=19803968-1542775846-2253406416&type=Single
2026-07-16T17:37:25.678Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 07:10 PM",betmgm,Philadelphia Phillies 2.5 Spread,Philadelphia Phillies,,2.5,-350,https://www.on.betmgm.ca/en/sports/events/19803968?options=19803968-1542775846-2253406417&type=Single
2026-07-16T17:37:25.678Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 07:10 PM",betmgm,New York Mets -3.5 Spread,New York Mets,,-3.5,+350,https://www.on.betmgm.ca/en/sports/events/19803968?options=19803968-1542775847-2253406418&type=Single
2026-07-16T17:37:25.678Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 07:10 PM",betmgm,Philadelphia Phillies 3.5 Spread,Philadelphia Phillies,,3.5,-525,https://www.on.betmgm.ca/en/sports/events/19803968?options=19803968-1542775847-2253406419&type=Single
2026-07-16T17:37:25.678Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 07:10 PM",betmgm,New York Mets 1.5 Spread,New York Mets,,1.5,-185,https://www.on.betmgm.ca/en/sports/events/19803968?options=19803968-1544277815-2257500305&type=Single
2026-07-16T17:37:25.678Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 07:10 PM",betmgm,Philadelphia Phillies -1.5 Spread,Philadelphia Phillies,,-1.5,+150,https://www.on.betmgm.ca/en/sports/events/19803968?options=19803968-1544277815-2257500306&type=Single
2026-07-16T17:37:25.678Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 07:10 PM",betmgm,New York Mets -1.5 Spread,New York Mets,,-1.5,+165,https://www.on.betmgm.ca/en/sports/events/19803968?options=19803968-1544277816-2257500307&type=Single
2026-07-16T17:37:25.678Z,prematch,MLB,Spread,"Philadelphia Phillies vs New York Mets, 2026-07-16","2026-07-16, 07:10 PM",betmgm,Philadelphia Phillies 1.5 Spread,Philadelphia Phillies,,1.5,-220,https://www.on.betmgm.ca/en/sports/events/19803968?options=19803968-1544277816-2257500308&type=Single
2026-07-16T17:37:25.678Z,prematch,MLB,Spread,"New York Yankees vs Los Angeles Dodgers, 2026-07-17","2026-07-17, 07:05 PM",betmgm,Los Angeles Dodgers -1.5 Spread,Los Angeles Dodgers,,-1.5,+145,https://www.on.betmgm.ca/en/sports/events/19803970?options=19803970-1544550387-2258258760&type=Single
2026-07-16T17:37:25.678Z,prematch,MLB,Spread,"New York Yankees vs Los Angeles Dodgers, 2026-07-17","2026-07-17, 07:05 PM",betmgm,New York Yankees 1.5 Spread,New York Yankees,,1.5,-180,https://www.on.betmgm.ca/en/sports/events/19803970?options=19803970-1544550387-2258258761&type=Single
2026-07-16T17:37:25.678Z,prematch,MLB,Spread,"New York Yankees vs Los Angeles Dodgers, 2026-07-17","2026-07-17, 07:05 PM",betmgm,Los Angeles Dodgers 1.5 Spread,Los Angeles Dodgers,,1.5,-235,https://www.on.betmgm.ca/en/sports/events/19803970?options=19803970-1544550388-2258258762&type=Single
2026-07-16T17:37:25.678Z,prematch,MLB,Spread,"New York Yankees vs Los Angeles Dodgers, 2026-07-17","2026-07-17, 07:05 PM",betmgm,New York Yankees -1.5 Spread,New York Yankees,,-1.5,+175,https://www.on.betmgm.ca/en/sports/events/19803970?options=19803970-1544550388-2258258763&type=Single
2026-07-16T17:37:25.678Z,prematch,MLB,Spread,"Cleveland Guardians vs Pittsburgh Pirates, 2026-07-17","2026-07-17, 07:10 PM",betmgm,Pittsburgh Pirates -1.5 Spread,Pittsburgh Pirates,,-1.5,+170,https://www.on.betmgm.ca/en/sports/events/19803972?options=19803972-1544553647-2258267568&type=Single
2026-07-16T17:37:25.678Z,prematch,MLB,Spread,"Cleveland Guardians vs Pittsburgh Pirates, 2026-07-17","2026-07-17, 07:10 PM",betmgm,Cleveland Guardians 1.5 Spread,Cleveland Guardians,,1.5,-225,https://www.on.betmgm.ca/en/sports/events/19803972?options=19803972-1544553647-2258267569&type=Single
2026-07-16T17:37:25.678Z,prematch,MLB,Spread,"Cleveland Guardians vs Pittsburgh Pirates, 2026-07-17","2026-07-17, 07:10 PM",betmgm,Pittsburgh Pirates 1.5 Spread,Pittsburgh Pirates,,1.5,-210,https://www.on.betmgm.ca/en/sports/events/19803972?options=19803972-1544553649-2258267572&type=Single
2026-07-16T17:37:25.678Z,prematch,MLB,Spread,"Cleveland Guardians vs Pittsburgh Pirates, 2026-07-17","2026-07-17, 07:10 PM",betmgm,Cleveland Guardians -1.5 Spread,Cleveland Guardians,,-1.5,+170,https://www.on.betmgm.ca/en/sports/events/19803972?options=19803972-1544553649-2258267573&type=Single
2026-07-16T17:37:25.678Z,prematch,MLB,Spread,"Toronto Blue Jays vs Chicago White Sox, 2026-07-17","2026-07-17, 07:15 PM",betmgm,Chicago White Sox 1.5 Spread,Chicago White Sox,,1.5,-190,https://www.on.betmgm.ca/en/sports/events/19800595?options=19800595-1542501767-2252564617&type=Single
2026-07-16T17:37:25.678Z,prematch,MLB,Spread,"Toronto Blue Jays vs Chicago White Sox, 2026-07-17","2026-07-17, 07:15 PM",betmgm,Toronto Blue Jays -1.5 Spread,Toronto Blue Jays,,-1.5,+155,https://www.on.betmgm.ca/en/sports/events/19800595?options=19800595-1542501767-2252564618&type=Single
2026-07-16T17:37:25.678Z,prematch,MLB,Spread,"Toronto Blue Jays vs Chicago White Sox, 2026-07-17","2026-07-17, 07:15 PM",betmgm,Chicago White Sox -1.5 Spread,Chicago White Sox,,-1.5,+170,https://www.on.betmgm.ca/en/sports/events/19800595?options=19800595-1542501768-2252564619&type=Single
2026-07-16T17:37:25.678Z,prematch,MLB,Spread,"Toronto Blue Jays vs Chicago White Sox, 2026-07-17","2026-07-17, 07:15 PM",betmgm,Toronto Blue Jays 1.5 Spread,Toronto Blue Jays,,1.5,-225,https://www.on.betmgm.ca/en/sports/events/19800595?options=19800595-1542501768-2252564620&type=Single
2026-07-16T17:37:25.678Z,prematch,MLB,Spread,"Kansas City Royals vs San Diego Padres, 2026-07-17","2026-07-17, 08:10 PM",betmgm,San Diego Padres 1.5 Spread,San Diego Padres,,1.5,-235,https://www.on.betmgm.ca/en/sports/events/19800601?options=19800601-1542502215-2252565741&type=Single
